symbol,n_tree,point_ic_tree,ci_lower_tree,ci_upper_tree,passes_tree,p_value_tree,p_value_fdr_tree,passes_fdr_significant_tree,passes_fdr_tree,n_linear,point_ic_linear,ci_lower_linear,ci_upper_linear,passes_linear,p_value_linear,p_value_fdr_linear,passes_fdr_significant_linear,passes_fdr_linear,n_baseline,point_ic_baseline,ci_lower_baseline,ci_upper_baseline,passes_baseline,p_value_baseline,p_value_fdr_baseline,passes_fdr_significant_baseline,passes_fdr_baseline
EFA,24559,0.18763381886833103,0.17555312939885193,0.20011206832172335,True,0.0,0.0,True,True,24559,0.008480719006169531,-0.003211311386515802,0.019664475535342552,False,0.18384924610936038,0.2706376550465931,False,False,24559,0.035217638406907004,0.024587560162771173,0.046261384503022314,True,3.380417323839424e-08,3.808920928269774e-08,True,True
EMB,24553,0.15998125346423664,0.1474378056868238,0.17374686864174516,True,0.0,0.0,True,True,24553,0.06388558744475147,0.04991203419717348,0.07653548957493803,True,0.0,0.0,True,True,24553,0.07461427489146204,0.059768044333185694,0.08849135633116409,True,0.0,0.0,True,True
EWG,24559,0.16237233999096296,0.14912406113133844,0.17482225761971854,True,0.0,0.0,True,True,24559,0.008210044304349849,-0.003394274179147044,0.019434062769294845,False,0.19824148577314205,0.2706376550465931,False,False,24559,0.03710403401925435,0.026027257296162207,0.047988343995842,True,6.0130131984692525e-09,7.2885008466293975e-09,True,True
EWJ,24559,0.1683159494917979,0.15509812616677818,0.17991372972445693,True,0.0,0.0,True,True,24559,-0.00424065755707015,-0.017016831678575796,0.007397935264096752,False,0.5063474362542255,0.5705323225399724,False,False,24559,0.03264859565757849,0.01994674234086518,0.04563612969383448,True,3.095024092569787e-07,3.345971991967337e-07,True,True
EWT,24559,0.1619386983107639,0.1505759654946986,0.17489407069893245,True,0.0,0.0,True,True,24559,0.006401795855349163,-0.00592433546003113,0.017857618301679985,False,0.3157621654937568,0.37148490058089034,False,False,24559,0.024119503992936008,0.011901059581710716,0.035461662020349935,True,0.00015670239428788868,0.0001628076823770272,True,True
EWY,24559,0.14681400890962448,0.13534589974852626,0.15973961076248674,True,0.0,0.0,True,True,24559,0.008088952255535336,-0.004432306054122201,0.01999898943986342,False,0.20494043602279755,0.27271313436565253,False,False,24559,0.034087705974378796,0.02288095375293552,0.047230792265771745,True,9.128395350721519e-08,1.0142661500801687e-07,True,True
EWZ,24559,0.20501009765100114,0.19396362497820177,0.21811067042873045,True,0.0,0.0,True,True,24559,0.008229233395719147,-0.0038756662113870314,0.01969275397950862,False,0.19719479310994714,0.2706376550465931,False,False,24559,0.05562927820647063,0.04350063504693923,0.06642982372315787,True,0.0,0.0,True,True
EZU,24559,0.17715269964092298,0.16420882343453297,0.1902989306853246,True,0.0,0.0,True,True,24559,0.01288768987372407,0.0010568025491350121,0.024503392211058694,True,0.04341959322339228,0.0723659887056538,False,False,24559,0.03769338176658822,0.026351422992269686,0.04882422591338168,True,3.4451206332164475e-09,4.240148471651012e-09,True,True
FXA,22393,0.13073580276156807,0.1182727559922314,0.14383210782539244,True,0.0,0.0,True,True,22393,0.006963439216243829,-0.005323908840551077,0.019332751960881852,False,0.29741920883663653,0.3605081319231958,False,False,22393,0.04031283653315736,0.027744246724110133,0.05286316858983116,True,1.593112530784424e-09,2.055629071979902e-09,True,True
FXE,24486,0.15178399690049815,0.1404559335342118,0.16414041485244316,True,0.0,0.0,True,True,24486,-0.001291331375456424,-0.013314480850322635,0.010347961414438379,False,0.8398718963039371,0.8537091438145267,False,False,24486,0.035620426088912104,0.023980405416912397,0.04649055346125955,True,2.4700429923640854e-08,2.822906276987526e-08,True,True
