iShares Russell 3000 ETF
Fund Holdings as of,"Sep 14, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,750,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"FHN","FIRST HORIZON","Financials","Equity","3,347,818.24","0.02","3,347,818.24","137,657.00","24.32","United States","NYSE","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL","Health Care","Equity","3,339,994.38","0.02","3,339,994.38","139,983.00","23.86","United States","NYSE","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS","Information Technology","Equity","3,332,328.18","0.02","3,332,328.18","42,043.00","79.26","United States","NASDAQ","USD","1.00","USD","-"
"SF","STIFEL FINANCIAL","Financials","Equity","3,297,195.36","0.02","3,297,195.36","42,288.00","77.97","United States","NYSE","USD","1.00","USD","-"
"CNH","CNH INDUSTRIAL N.V.","Industrials","Equity","3,295,435.00","0.02","3,295,435.00","239,668.00","13.75","United States","NYSE","USD","1.00","USD","-"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","3,292,077.68","0.02","3,292,077.68","16,994.00","193.72","United States","NYSE","USD","1.00","USD","-"
"DKNG","DRAFTKINGS CLASS A","Consumer Discretionary","Equity","3,275,925.80","0.02","3,275,925.80","131,828.00","24.85","United States","NASDAQ","USD","1.00","USD","-"
"AIT","APPLIED INDUSTRIAL TECHNOLOGIES","Industrials","Equity","3,264,560.67","0.02","3,264,560.67","10,227.00","319.21","United States","NYSE","USD","1.00","USD","-"
"ELS","EQUITY LIFESTYLE PROPERTIES REIT I","Real Estate","Equity","3,262,693.14","0.02","3,262,693.14","52,983.00","61.58","United States","NYSE","USD","1.00","USD","-"
"NXT","NEXTPOWER INC","Industrials","Equity","3,260,433.06","0.02","3,260,433.06","39,463.00","82.62","United States","NASDAQ","USD","1.00","USD","-"
"NWSA","NEWS CLASS A","Communication","Equity","3,257,329.28","0.02","3,257,329.28","106,588.00","30.56","United States","NASDAQ","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","3,242,883.16","0.02","3,242,883.16","102,916.00","31.51","United States","NYSE","USD","1.00","USD","-"
"HL","HECLA MINING","Materials","Equity","3,237,604.60","0.02","3,237,604.60","172,030.00","18.82","United States","NYSE","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR","Consumer Discretionary","Equity","3,216,767.60","0.02","3,216,767.60","39,940.00","80.54","United States","NYSE","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS","Consumer Discretionary","Equity","3,213,156.80","0.02","3,213,156.80","75,782.00","42.40","United States","NYSE","USD","1.00","USD","-"
"UDR","UDR REIT","Real Estate","Equity","3,208,448.07","0.02","3,208,448.07","90,711.00","35.37","United States","NYSE","USD","1.00","USD","-"
"SCI","SERVICE","Consumer Discretionary","Equity","3,198,449.28","0.02","3,198,449.28","39,351.00","81.28","United States","NYSE","USD","1.00","USD","-"
"PNW","PINNACLE WEST","Utilities","Equity","3,183,688.80","0.02","3,183,688.80","33,372.00","95.40","United States","NYSE","USD","1.00","USD","-"
"TTMI","TTM TECHNOLOGIES INC","Information Technology","Equity","3,167,669.16","0.02","3,167,669.16","27,978.00","113.22","United States","NASDAQ","USD","1.00","USD","-"
"NYT","NEW YORK TIMES CLASS A","Communication","Equity","3,158,828.72","0.02","3,158,828.72","44,908.00","70.34","United States","NYSE","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL","Industrials","Equity","3,157,275.38","0.02","3,157,275.38","8,638.00","365.51","United States","NYSE","USD","1.00","USD","-"
"ARW","ARROW ELECTRONICS","Information Technology","Equity","3,154,929.05","0.02","3,154,929.05","14,753.00","213.85","United States","NYSE","USD","1.00","USD","-"
"MOH","MOLINA HEALTHCARE INC","Health Care","Equity","3,150,682.26","0.02","3,150,682.26","14,718.00","214.07","United States","NYSE","USD","1.00","USD","-"
"WTRG","ESSENTIAL UTILITIES INC","Utilities","Equity","3,146,090.49","0.02","3,146,090.49","75,609.00","41.61","United States","NYSE","USD","1.00","USD","-"
"COKE","COCA COLA CONSOLIDATED INC","Consumer Staples","Equity","3,129,448.65","0.02","3,129,448.65","15,595.00","200.67","United States","NASDAQ","USD","1.00","USD","-"
"FNF","FIDELITY NATIONAL FINANCIAL INC","Financials","Equity","3,113,321.26","0.02","3,113,321.26","70,294.00","44.29","United States","NYSE","USD","1.00","USD","-"
"TECH","BIO TECHNE","Health Care","Equity","3,113,825.22","0.02","3,113,825.22","43,086.00","72.27","United States","NASDAQ","USD","1.00","USD","-"
"QXO","QXO INC","Industrials","Equity","3,104,543.82","0.02","3,104,543.82","256,362.00","12.11","United States","NYSE","USD","1.00","USD","-"
"ELAN","ELANCO ANIMAL HEALTH","Health Care","Equity","3,092,284.40","0.02","3,092,284.40","133,576.00","23.15","United States","NYSE","USD","1.00","USD","-"
"ALLY","ALLY FINANCIAL INC","Financials","Equity","3,081,122.10","0.02","3,081,122.10","73,465.00","41.94","United States","NYSE","USD","1.00","USD","-"
"AGNC","AGNC INVESTMENT REIT","Financials","Equity","3,076,319.92","0.02","3,076,319.92","304,888.00","10.09","United States","NASDAQ","USD","1.00","USD","-"
"BPOP","POPULAR","Financials","Equity","3,035,091.92","0.02","3,035,091.92","18,319.00","165.68","United States","NASDAQ","USD","1.00","USD","-"
"COO","COOPER","Health Care","Equity","3,030,193.14","0.02","3,030,193.14","55,887.00","54.22","United States","NASDAQ","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","3,031,270.71","0.02","3,031,270.71","33,941.00","89.31","United States","NYSE","USD","1.00","USD","-"
"GLPI","GAMING AND LEISURE PROPERTIES REIT","Real Estate","Equity","3,027,519.60","0.01","3,027,519.60","73,752.00","41.05","United States","NASDAQ","USD","1.00","USD","-"
"W","WAYFAIR CLASS A","Consumer Discretionary","Equity","3,026,859.15","0.01","3,026,859.15","28,885.00","104.79","United States","NYSE","USD","1.00","USD","-"
"AR","ANTERO RESOURCES","Energy","Equity","3,020,187.00","0.01","3,020,187.00","79,270.00","38.10","United States","NYSE","USD","1.00","USD","-"
"CG","CARLYLE GROUP INC","Financials","Equity","3,000,417.72","0.01","3,000,417.72","71,746.00","41.82","United States","NASDAQ","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES","Industrials","Equity","2,990,506.80","0.01","2,990,506.80","10,680.00","280.01","United States","NYSE","USD","1.00","USD","-"
"WSO","WATSCO","Industrials","Equity","2,957,517.36","0.01","2,957,517.36","9,492.00","311.58","United States","NYSE","USD","1.00","USD","-"
"KNX","KNIGHT-SWIFT TRANSPORTATION HOLDIN","Industrials","Equity","2,958,297.33","0.01","2,958,297.33","43,231.00","68.43","United States","NYSE","USD","1.00","USD","-"
"DCI","DONALDSON","Industrials","Equity","2,951,282.52","0.01","2,951,282.52","33,564.00","87.93","United States","NYSE","USD","1.00","USD","-"
"ALSN","ALLISON TRANSMISSION HOLDINGS","Industrials","Equity","2,947,335.83","0.01","2,947,335.83","23,867.00","123.49","United States","NYSE","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS","Financials","Equity","2,930,473.26","0.01","2,930,473.26","10,582.00","276.93","United States","NYSE","USD","1.00","USD","-"
"SEIC","SEI INVESTMENTS","Financials","Equity","2,917,245.99","0.01","2,917,245.99","27,649.00","105.51","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","2,917,629.99","0.01","2,917,629.99","82,629.00","35.31","United States","NYSE","USD","1.00","USD","-"
"ARWR","ARROWHEAD PHARMACEUTICALS","Health Care","Equity","2,915,333.13","0.01","2,915,333.13","36,139.00","80.67","United States","NASDAQ","USD","1.00","USD","-"
"SSB","SOUTHSTATE BANK CORP","Financials","Equity","2,898,712.98","0.01","2,898,712.98","27,318.00","106.11","United States","NYSE","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA","Consumer Discretionary","Equity","2,896,162.50","0.01","2,896,162.50","28,875.00","100.30","United States","NASDAQ","USD","1.00","USD","-"
"CORT","CORCEPT THERAPEUTICS","Health Care","Equity","2,883,657.40","0.01","2,883,657.40","25,793.00","111.80","United States","NASDAQ","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY","Health Care","Equity","2,876,094.00","0.01","2,876,094.00","18,798.00","153.00","United States","NASDAQ","USD","1.00","USD","-"
"AMH","AMERICAN HOMES RENT REIT CLASS A","Real Estate","Equity","2,871,213.25","0.01","2,871,213.25","90,775.00","31.63","United States","NYSE","USD","1.00","USD","-"
"MOG A","MOOG INC CLASS A","Industrials","Equity","2,857,240.44","0.01","2,857,240.44","7,884.00","362.41","United States","NYSE","USD","1.00","USD","-"
"EGP","EASTGROUP PROPERTIES REIT","Real Estate","Equity","2,840,661.46","0.01","2,840,661.46","14,378.00","197.57","United States","NYSE","USD","1.00","USD","-"
"AHR","AMERICAN HEALTHCARE REIT","Real Estate","Equity","2,837,782.80","0.01","2,837,782.80","53,142.00","53.40","United States","NYSE","USD","1.00","USD","-"
"AES","AES","Utilities","Equity","2,838,196.00","0.01","2,838,196.00","191,770.00","14.80","United States","NYSE","USD","1.00","USD","-"
"DAR","DARLING INGREDIENTS","Consumer Staples","Equity","2,830,966.44","0.01","2,830,966.44","43,607.00","64.92","United States","NYSE","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS","Industrials","Equity","2,826,547.58","0.01","2,826,547.58","15,971.00","176.98","United States","NYSE","USD","1.00","USD","-"
"SANM","SANMINA","Information Technology","Equity","2,824,544.32","0.01","2,824,544.32","14,408.00","196.04","United States","NASDAQ","USD","1.00","USD","-"
"OC","OWENS CORNING","Industrials","Equity","2,821,297.05","0.01","2,821,297.05","21,879.00","128.95","United States","NYSE","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA","Consumer Discretionary","Equity","2,819,712.93","0.01","2,819,712.93","8,709.00","323.77","United States","NASDAQ","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","2,810,158.95","0.01","2,810,158.95","27,065.00","103.83","United States","NYSE","USD","1.00","USD","-"
"SM","SM ENERGY","Energy","Equity","2,811,096.72","0.01","2,811,096.72","72,024.00","39.03","United States","NYSE","USD","1.00","USD","-"
"UMBF","UMB FINANCIAL","Financials","Equity","2,806,721.37","0.01","2,806,721.37","20,081.00","139.77","United States","NASDAQ","USD","1.00","USD","-"
"MTCH","MATCH GROUP INC","Communication","Equity","2,799,183.65","0.01","2,799,183.65","64,871.00","43.15","United States","NASDAQ","USD","1.00","USD","-"
"CGNX","COGNEX","Information Technology","Equity","2,793,316.70","0.01","2,793,316.70","46,633.00","59.90","United States","NASDAQ","USD","1.00","USD","-"
"AVTR","AVANTOR","Health Care","Equity","2,788,954.88","0.01","2,788,954.88","183,968.00","15.16","United States","NYSE","USD","1.00","USD","-"
"CR","CRANE","Industrials","Equity","2,780,135.25","0.01","2,780,135.25","13,953.00","199.25","United States","NYSE","USD","1.00","USD","-"
"BXP","BXP","Real Estate","Equity","2,764,921.50","0.01","2,764,921.50","42,867.00","64.50","United States","NYSE","USD","1.00","USD","-"
"VOYA","VOYA FINANCIAL","Financials","Equity","2,761,264.08","0.01","2,761,264.08","26,772.00","103.14","United States","NYSE","USD","1.00","USD","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","2,761,596.42","0.01","2,761,596.42","39,919.00","69.18","United States","NASDAQ","USD","1.00","USD","-"
"EVR","EVERCORE CLASS A","Financials","Equity","2,759,307.84","0.01","2,759,307.84","10,016.00","275.49","United States","NYSE","USD","1.00","USD","-"
"RRX","REGAL REXNORD","Industrials","Equity","2,745,964.02","0.01","2,745,964.02","17,846.00","153.87","United States","NYSE","USD","1.00","USD","-"
"LFUS","LITTELFUSE","Information Technology","Equity","2,739,534.22","0.01","2,739,534.22","6,914.00","396.23","United States","NASDAQ","USD","1.00","USD","-"
"FROG","JFROG","Information Technology","Equity","2,720,715.00","0.01","2,720,715.00","29,255.00","93.00","United States","NASDAQ","USD","1.00","USD","-"
"MDGL","MADRIGAL PHARMACEUTICALS","Health Care","Equity","2,720,822.28","0.01","2,720,822.28","5,038.00","540.06","United States","NASDAQ","USD","1.00","USD","-"
"CFR","CULLEN FROST BANKERS","Financials","Equity","2,719,136.38","0.01","2,719,136.38","16,642.00","163.39","United States","NYSE","USD","1.00","USD","-"
"AYI","ACUITY","Industrials","Equity","2,714,298.32","0.01","2,714,298.32","8,783.00","309.04","United States","NYSE","USD","1.00","USD","-"
"PRI","PRIMERICA","Financials","Equity","2,699,956.00","0.01","2,699,956.00","9,140.00","295.40","United States","NYSE","USD","1.00","USD","-"
"PODD","INSULET","Health Care","Equity","2,691,234.00","0.01","2,691,234.00","19,530.00","137.80","United States","NASDAQ","USD","1.00","USD","-"
"TTEK","TETRA TECH","Industrials","Equity","2,685,336.50","0.01","2,685,336.50","73,150.00","36.71","United States","NASDAQ","USD","1.00","USD","-"
"ENSG","ENSIGN GROUP","Health Care","Equity","2,685,350.43","0.01","2,685,350.43","15,351.00","174.93","United States","NASDAQ","USD","1.00","USD","-"
"DOCN","DIGITALOCEAN HOLDINGS","Information Technology","Equity","2,677,797.96","0.01","2,677,797.96","22,276.00","120.21","United States","NYSE","USD","1.00","USD","-"
"WTFC","WINTRUST FINANCIAL","Financials","Equity","2,675,479.97","0.01","2,675,479.97","17,603.00","151.99","United States","NASDAQ","USD","1.00","USD","-"
"MOD","MODINE MANUFACTURING","Industrials","Equity","2,671,305.34","0.01","2,671,305.34","14,663.00","182.18","United States","NYSE","USD","1.00","USD","-"
"ORI","OLD REPUBLIC INTERNATIONAL","Financials","Equity","2,667,768.84","0.01","2,667,768.84","64,548.00","41.33","United States","NYSE","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","2,665,452.90","0.01","2,665,452.90","59,510.00","44.79","United States","NYSE","USD","1.00","USD","-"
"EAT","BRINKER INTERNATIONAL INC","Consumer Discretionary","Equity","2,650,658.32","0.01","2,650,658.32","12,377.00","214.16","United States","NYSE","USD","1.00","USD","-"
"PINS","PINTEREST CLASS A","Communication","Equity","2,648,836.63","0.01","2,648,836.63","134,527.00","19.69","United States","NYSE","USD","1.00","USD","-"
"BAH","BOOZ ALLEN HAMILTON HOLDING CLASS","Industrials","Equity","2,643,460.65","0.01","2,643,460.65","33,415.00","79.11","United States","NYSE","USD","1.00","USD","-"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","2,639,916.50","0.01","2,639,916.50","23,050.00","114.53","United States","NYSE","USD","1.00","USD","-"
"BTSG","BRIGHTSPRING HEALTH SERVICES INC","Health Care","Equity","2,637,642.60","0.01","2,637,642.60","43,742.00","60.30","United States","NASDAQ","USD","1.00","USD","-"
"AEIS","ADVANCED ENERGY INDUSTRIES","Information Technology","Equity","2,628,707.25","0.01","2,628,707.25","10,335.00","254.35","United States","NASDAQ","USD","1.00","USD","-"
"RRC","RANGE RESOURCES","Energy","Equity","2,621,634.40","0.01","2,621,634.40","64,130.00","40.88","United States","NYSE","USD","1.00","USD","-"
"OGE","OGE ENERGY","Utilities","Equity","2,620,501.32","0.01","2,620,501.32","56,684.00","46.23","United States","NYSE","USD","1.00","USD","-"
"CYTK","CYTOKINETICS","Health Care","Equity","2,614,213.35","0.01","2,614,213.35","36,083.00","72.45","United States","NASDAQ","USD","1.00","USD","-"
"FLS","FLOWSERVE","Industrials","Equity","2,607,733.92","0.01","2,607,733.92","36,528.00","71.39","United States","NYSE","USD","1.00","USD","-"
"GKOS","GLAUKOS","Health Care","Equity","2,608,438.14","0.01","2,608,438.14","15,246.00","171.09","United States","NYSE","USD","1.00","USD","-"
"AFG","AMERICAN FINANCIAL GROUP","Financials","Equity","2,604,275.10","0.01","2,604,275.10","18,123.00","143.70","United States","NYSE","USD","1.00","USD","-"
"KMX","CARMAX INC","Consumer Discretionary","Equity","2,601,405.61","0.01","2,601,405.61","42,169.00","61.69","United States","NYSE","USD","1.00","USD","-"
"QGEN","QIAGEN","Health Care","Equity","2,566,783.32","0.01","2,566,783.32","61,289.00","41.88","Germany","NYSE","USD","1.00","USD","-"
"SAIA","SAIA INC","Industrials","Equity","2,560,061.79","0.01","2,560,061.79","7,293.00","351.03","United States","NASDAQ","USD","1.00","USD","-"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","2,554,398.00","0.01","2,554,398.00","14,744.00","173.25","United States","NYSE","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","2,550,347.28","0.01","2,550,347.28","45,396.00","56.18","United States","NYSE","USD","1.00","USD","-"
"WTS","WATTS WATER TECHNOLOGIES CLASS A","Industrials","Equity","2,540,230.74","0.01","2,540,230.74","7,218.00","351.93","United States","NYSE","USD","1.00","USD","-"
"COLB","COLUMBIA BANKING SYSTEM INC","Financials","Equity","2,531,709.02","0.01","2,531,709.02","84,082.00","30.11","United States","NASDAQ","USD","1.00","USD","-"
"RGEN","REPLIGEN","Health Care","Equity","2,528,232.00","0.01","2,528,232.00","15,049.00","168.00","United States","NASDAQ","USD","1.00","USD","-"
"SOLS","SOLSTICE ADVANCED MATERIALS INC","Materials","Equity","2,525,332.68","0.01","2,525,332.68","43,706.00","57.78","United States","NASDAQ","USD","1.00","USD","-"
"QRVO","QORVO","Information Technology","Equity","2,517,445.72","0.01","2,517,445.72","23,314.00","107.98","United States","NASDAQ","USD","1.00","USD","-"
"TTC","TORO","Industrials","Equity","2,517,640.95","0.01","2,517,640.95","26,895.00","93.61","United States","NYSE","USD","1.00","USD","-"
"PAYC","PAYCOM SOFTWARE","Industrials","Equity","2,506,839.65","0.01","2,506,839.65","11,249.00","222.85","United States","NYSE","USD","1.00","USD","-"
"REXR","REXFORD INDUSTRIAL REALTY REIT","Real Estate","Equity","2,498,757.03","0.01","2,498,757.03","65,021.00","38.43","United States","NYSE","USD","1.00","USD","-"
"JXN","JACKSON FINANCIAL CLASS A","Financials","Equity","2,483,884.44","0.01","2,483,884.44","17,898.00","138.78","United States","NYSE","USD","1.00","USD","-"
"R","RYDER SYSTEM","Industrials","Equity","2,485,326.91","0.01","2,485,326.91","10,307.00","241.13","United States","NYSE","USD","1.00","USD","-"
"AXSM","AXSOME THERAPEUTICS","Health Care","Equity","2,480,923.90","0.01","2,480,923.90","11,455.00","216.58","United States","NASDAQ","USD","1.00","USD","-"
"BEN","FRANKLIN TEMPLETON","Financials","Equity","2,475,976.72","0.01","2,475,976.72","73,976.00","33.47","United States","NYSE","USD","1.00","USD","-"
